Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),AMD Radeon GPU (C),AMD Radeon GPU Proximity (C),Intel Iris Pro GPU (C),Battery Sensor 1 (C),Battery Sensor 2 (C),Battery Sensor Max (C),Air Flow Proximity (C),AirPort Proximity (C),Heatpipe Outgoing Air (C),Heatpipe Outgoing Air (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C),Left Side (RPM),Right side (RPM),Fan Average (RPM),Shutdown Reason,Fan Diagnostics,Sensor Diagnostics
2016-05-09,13:35:45,70,69,68,67,72,55,65,62,57,63,32,32,32,35,44,40,41,51,51,47,46,45,29,29,39,38,67,49,2173,2003,2088,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:46,66,65,65,65,68,54,64,62,57,62,32,32,32,35,44,40,41,50,51,47,46,45,29,29,39,38,64,48,2166,1990,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:47,67,66,66,66,67,55,64,62,57,62,32,32,32,35,44,40,41,50,52,47,46,45,29,29,39,38,64,48,2152,2002,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:48,78,71,72,75,71,54,66,62,57,63,32,32,32,35,44,40,41,51,52,47,46,45,29,29,39,38,70,50,2152,2002,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:49,75,72,73,72,76,54,67,62,56,63,32,32,32,35,44,40,41,51,52,48,46,45,29,29,39,38,70,50,2163,1993,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:50,74,70,72,71,71,55,67,64,57,63,32,32,32,35,44,40,41,51,52,47,46,45,29,29,39,38,69,50,2174,2001,2087,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:51,77,72,70,73,70,56,66,64,56,64,32,32,32,35,44,40,41,51,52,48,46,45,29,30,39,38,69,50,2156,2002,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:52,85,78,77,80,78,56,68,64,57,64,32,32,32,35,44,40,41,51,52,47,46,45,29,29,39,38,75,51,2152,2002,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:53,79,76,76,77,77,56,68,64,57,64,32,32,32,35,44,40,41,51,52,48,46,45,29,29,39,38,73,51,2152,2000,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:54,82,80,78,80,80,56,70,65,58,66,32,32,32,35,44,40,41,51,52,48,46,45,29,29,39,38,75,52,2171,2003,2087,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:55,79,76,76,76,77,56,68,65,57,67,32,32,32,35,44,41,41,52,52,48,46,45,29,30,39,38,73,51,2174,1993,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:56,88,88,83,84,84,56,72,65,58,67,32,32,32,34,44,41,41,52,52,48,46,45,29,29,39,38,79,53,2152,2002,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:57,89,89,88,85,90,57,74,67,58,67,32,32,32,35,44,41,41,52,52,48,46,45,29,30,39,38,82,54,2152,2003,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:58,79,77,76,76,85,57,71,67,58,68,32,32,32,35,44,41,41,52,52,48,46,45,29,30,39,38,75,52,2183,2013,2098,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:35:59,78,75,75,78,78,58,72,68,58,67,32,32,32,35,44,41,41,52,52,48,46,45,29,30,39,38,73,52,2241,2078,2159,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:00,74,72,71,75,74,58,70,67,59,68,32,32,32,35,44,41,41,52,52,48,46,45,29,30,39,38,71,51,2298,2134,2216,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:01,72,69,70,69,72,58,68,67,59,68,32,32,32,35,44,41,41,53,52,48,46,45,29,30,40,38,68,50,2365,2182,2273,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:02,71,69,69,69,71,58,68,67,59,67,32,32,32,35,44,41,41,52,52,48,47,45,29,30,40,39,68,50,2397,2223,2310,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:03,77,75,76,76,77,58,70,67,58,68,32,32,32,35,44,41,41,52,52,48,46,45,29,30,40,39,73,51,2405,2223,2314,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:04,89,89,87,89,85,58,74,68,59,69,32,32,32,36,44,41,41,53,52,48,46,45,29,30,40,39,82,54,2378,2206,2292,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:05,ALERT:99,ALERT:98,95,95,ALERT:97,58,76,69,59,70,32,32,32,35,44,41,41,53,52,48,47,45,29,30,40,39,88,ALERT:56,2347,2162,2254,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:06,ALERT:100,ALERT:99,94,95,ALERT:98,59,78,70,60,72,32,32,32,35,44,41,41,53,52,48,47,45,29,30,40,39,89,ALERT:56,2309,2144,2226,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:07,84,81,81,79,88,59,75,71,60,71,32,32,32,35,44,41,41,52,52,48,46,45,29,30,40,39,78,53,2354,2184,2269,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:08,78,76,75,76,79,60,73,71,60,71,32,32,32,35,44,41,41,53,52,48,47,45,29,30,40,39,74,52,2419,2235,2327,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:09,81,78,76,76,80,60,74,70,60,71,32,32,32,36,44,41,42,53,52,49,47,45,29,30,40,39,75,53,2480,2305,2392,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:10,79,76,77,76,81,60,74,70,61,71,32,32,32,35,44,41,42,53,52,48,47,45,29,30,40,39,75,52,2548,2354,2451,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:11,79,76,77,76,81,60,74,70,61,71,32,32,32,36,44,41,42,53,52,48,47,45,29,30,40,39,75,53,2609,2418,2513,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:12,90,88,83,86,84,60,77,70,61,70,32,32,32,36,44,41,42,53,52,48,47,45,29,30,40,39,81,54,2671,2469,2570,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:13,87,88,85,85,88,60,76,71,61,71,32,32,32,36,44,41,42,53,52,49,47,45,29,30,40,39,81,54,2719,2532,2625,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:14,87,85,82,83,86,60,76,71,61,72,32,32,32,36,44,41,42,53,52,49,47,45,29,30,40,39,80,54,2782,2582,2682,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:15,85,82,82,81,84,61,75,72,62,71,32,32,32,36,44,41,42,54,52,49,47,45,29,30,40,39,79,54,2837,2645,2741,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:16,91,89,89,91,93,61,78,72,62,73,32,32,32,36,44,41,42,54,52,49,47,45,29,30,40,39,85,56,2908,2694,2801,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:17,94,93,90,92,91,60,79,73,62,73,32,32,32,36,44,41,42,54,52,48,46,45,29,30,40,39,86,56,2973,2756,2864,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:18,84,80,78,86,81,61,75,73,62,73,32,32,32,36,44,41,42,54,52,49,47,45,29,30,40,39,78,54,3041,2817,2929,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:19,75,75,73,75,78,61,74,73,63,72,32,32,32,36,44,41,42,55,52,49,47,45,29,30,40,39,73,53,3106,2870,2988,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:20,79,76,75,76,78,61,75,71,63,71,32,32,32,36,44,41,42,55,52,49,46,45,29,30,40,39,74,53,3156,2945,3050,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:21,87,82,81,82,82,61,76,71,63,72,32,32,32,36,44,41,42,55,52,49,47,45,29,30,40,39,79,54,3248,2992,3120,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:22,85,82,81,80,85,61,75,72,63,72,32,32,32,36,44,41,42,55,52,50,46,45,29,30,40,39,78,54,3300,3066,3183,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:23,79,78,76,77,78,61,74,71,62,72,32,32,32,36,44,41,42,55,52,49,46,45,29,30,40,39,75,53,3392,3134,3263,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:24,91,92,90,89,88,61,77,72,63,72,32,32,32,36,44,41,42,55,52,49,47,46,29,30,40,39,84,55,3444,3194,3319,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:25,88,89,85,88,90,62,77,73,63,72,32,32,32,36,44,41,42,55,52,49,47,46,29,30,40,39,83,55,3512,3292,3402,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:26,89,85,84,84,88,62,77,73,63,74,32,32,32,36,44,41,42,55,52,48,47,46,29,30,40,39,81,55,3612,3333,3472,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:27,85,81,80,81,85,62,75,72,64,73,32,32,32,36,44,41,42,55,53,49,48,46,29,30,40,39,78,54,3665,3390,3527,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:28,78,76,76,77,78,62,73,71,64,72,32,32,32,36,44,41,42,56,52,49,47,46,29,30,40,39,74,53,3739,3477,3608,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:29,78,73,73,74,77,62,73,71,64,71,32,32,32,36,44,41,42,55,53,49,48,46,29,30,40,39,73,52,3801,3504,3652,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:30,83,79,79,80,82,62,75,70,64,72,32,32,32,36,44,41,42,55,53,49,47,46,29,30,40,39,77,54,3833,3551,3692,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:31,88,88,85,86,84,62,76,70,63,70,32,32,32,36,44,41,42,55,53,49,48,46,29,30,40,39,81,55,3866,3582,3724,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:32,81,79,76,77,81,62,74,70,64,70,32,32,32,36,44,41,42,55,53,48,48,46,29,30,40,39,76,53,3898,3638,3768,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:33,81,79,81,82,82,62,75,69,63,70,32,32,32,36,44,41,42,54,53,50,48,46,29,30,40,39,77,54,3929,3647,3788,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:34,89,88,84,87,86,61,75,70,63,71,32,32,32,36,44,41,42,55,53,49,47,46,29,30,40,39,81,55,3965,3674,3819,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:35,87,82,80,80,84,61,74,70,63,70,33,32,32,36,44,41,42,55,53,48,48,46,29,30,40,39,78,54,3987,3675,3831,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:36,79,75,74,76,79,62,73,68,62,70,33,32,33,36,44,41,42,55,53,49,48,46,29,30,40,39,74,53,4007,3713,3860,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:37,78,75,75,76,78,61,72,69,63,70,33,32,33,36,44,41,42,55,53,49,48,46,29,30,40,39,74,53,4025,3728,3876,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:38,77,74,73,74,77,61,71,68,62,68,33,32,33,36,44,41,42,54,52,49,48,46,29,30,40,39,72,52,3998,3702,3850,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:39,71,71,72,69,72,60,69,68,63,69,33,32,33,36,44,41,42,54,52,49,48,46,29,30,40,39,69,51,3968,3674,3821,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:40,78,73,75,75,73,61,70,66,63,68,33,32,33,36,44,41,42,54,53,49,48,46,29,30,40,39,72,52,3927,3639,3783,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:41,69,69,67,69,71,61,69,67,62,69,33,32,33,36,44,41,42,54,53,49,48,46,29,30,40,39,68,51,3883,3600,3741,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:42,74,70,69,70,73,60,70,66,62,67,33,32,33,36,44,41,42,54,53,49,48,46,29,30,41,39,69,51,3852,3543,3697,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:43,71,70,70,70,71,60,68,66,62,67,33,32,33,36,44,41,42,54,53,48,48,46,29,30,41,39,69,51,3813,3525,3669,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:44,69,69,68,69,70,60,67,65,62,66,33,32,33,36,44,41,42,54,53,49,48,46,29,30,41,39,67,51,3771,3485,3628,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:45,70,67,67,68,71,59,67,65,62,66,33,32,33,36,44,41,42,54,53,49,48,46,29,30,41,40,67,50,3731,3471,3601,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:46,67,65,64,67,68,59,67,65,62,66,33,32,33,36,44,41,42,54,53,49,48,46,29,30,41,40,65,50,3706,3438,3572,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:47,70,69,72,69,73,58,68,66,61,66,33,32,33,36,45,41,42,54,53,49,48,46,29,30,41,40,69,51,3677,3373,3525,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:48,69,67,66,67,68,59,67,65,61,64,33,32,33,36,45,41,42,54,52,49,48,46,29,30,41,40,66,50,3645,3357,3501,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:49,71,68,67,67,70,59,67,65,61,64,33,32,33,36,45,41,42,54,52,49,48,46,29,30,42,40,67,50,3597,3325,3461,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:50,67,66,64,67,69,59,67,64,61,65,33,32,33,36,45,41,42,54,52,49,48,46,29,30,42,40,66,50,3548,3304,3426,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:51,69,66,66,67,69,58,66,64,60,64,33,32,33,36,45,41,42,54,52,49,48,46,29,30,42,40,66,50,3503,3269,3386,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:52,68,66,64,66,70,58,65,64,60,64,33,32,33,36,45,41,42,53,52,49,48,46,29,30,42,40,65,50,3479,3216,3347,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:53,67,64,64,65,68,58,64,63,61,64,33,32,33,36,45,41,42,54,52,49,48,46,29,30,42,40,64,50,3447,3181,3314,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:54,67,64,64,65,68,58,64,63,61,64,33,32,33,36,45,41,42,54,52,49,48,46,29,30,42,40,64,50,3424,3152,3288,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:55,67,65,65,65,67,58,65,63,61,64,33,32,33,36,45,41,42,53,52,49,48,46,29,30,42,41,64,50,3372,3121,3246,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:56,68,67,66,66,70,58,66,63,60,64,33,32,33,36,45,41,42,53,52,49,48,46,29,30,43,41,66,50,3319,3091,3205,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:57,66,66,66,66,68,58,64,63,60,64,33,32,33,36,45,41,42,53,52,49,48,46,29,30,43,41,65,50,3299,3037,3168,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:58,66,64,65,65,66,57,64,62,60,64,33,32,33,36,45,41,42,53,52,49,48,46,29,30,43,41,64,49,3269,3010,3139,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:36:59,67,65,63,68,66,57,64,62,60,63,33,32,33,36,45,41,42,52,52,49,48,46,29,30,43,41,64,49,3231,2988,3109,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:00,64,65,62,63,65,57,63,62,60,64,33,32,33,36,45,41,42,53,52,48,48,46,29,30,43,41,63,49,3186,2958,3072,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:01,63,63,61,63,64,57,63,62,59,61,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,62,49,3134,2910,3022,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:02,61,61,60,63,63,57,62,60,59,60,33,32,33,36,45,41,42,53,52,48,48,46,29,30,42,41,61,48,3113,2877,2995,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:03,64,66,61,66,68,57,63,62,58,62,33,32,33,36,45,41,42,52,52,49,48,46,29,30,42,41,64,49,3075,2848,2961,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:04,64,64,62,63,64,56,64,62,58,61,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,62,49,3033,2812,2922,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:05,63,62,63,63,64,56,62,62,58,64,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,62,49,2983,2773,2878,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:06,64,62,63,65,64,56,62,60,58,61,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,62,49,2965,2742,2853,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:07,65,63,62,63,64,56,63,61,59,61,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,62,49,2929,2702,2815,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:08,66,64,62,63,66,56,63,61,59,60,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,63,49,2898,2673,2785,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:09,62,60,60,61,63,56,61,60,59,60,33,32,33,36,45,41,42,53,52,48,48,46,29,30,42,41,60,48,2847,2637,2742,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:10,69,66,66,66,64,56,64,60,59,60,33,32,33,36,45,41,42,52,52,48,48,46,29,30,42,41,64,49,2817,2598,2707,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:11,62,61,59,61,62,55,62,60,58,60,33,32,33,36,45,41,42,52,52,48,48,46,30,30,42,41,60,48,2779,2565,2672,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:12,62,63,61,64,64,55,61,60,58,60,33,32,33,36,45,41,42,52,53,48,48,46,30,30,42,41,61,48,2738,2538,2638,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-09,13:37:13,62,61,60,59,62,54,60,60,58,58,33,32,33,36,45,41,42,53,53,48,48,46,30,30,42,40,60,48,2700,2502,2601,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
